"cliente_id","genero","idade","data_inicio_contrato","tempo_contrato_meses","tipo_plano","valor_mensal","forma_pagamento","frequencia_mensal","duracao_media_treino_min","tem_personal_trainer","participa_aulas_coletivas","usa_app_academia","atrasos_pagamento_12m","teve_desconto_promocao","nps_score","numero_reclamacoes","participou_eventos","reducao_frequencia_3m","dias_desde_ultimo_acesso","tentou_cancelar_antes","churn","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004477","M","34","6/9/2024","18.1","Intermediário","138.64","Débito Automático","10","82","1","0","0","0","1","7","0","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004478","M","16","6/5/2022","42.2","Básico","89.71","Débito Automático","13","43","1","0","0","0","0","9","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004479","F","37","8/16/2023","27.9","Intermediário","138.3","PIX","10","29","0","0","0","1","1","7","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004480","F","41","11/4/2023","25.2","Básico","96.65","Débito Automático","15","46","0","1","1","1","0","7","1","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004481","M","31","5/31/2023","30.4","Premium","195.82","PIX","7","98","1","1","0","0","1","5","1","0","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004482","M","60","7/10/2025","5.1","Intermediário","138.41","Boleto","3","77","0","1","1","0","0","9","0","1","0","13","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004483","F","23","5/24/2022","42.6","Intermediário","127.93","Débito Automático","10","61","1","0","0","0","0","10","1","1","0","12","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004484","F","27","6/28/2021","53.4","Básico","84.93","Débito Automático","7","40","1","0","0","3","0","8","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004485","M","27","1/4/2021","59.2","Intermediário","146.32","Débito Automático","9","71","0","0","0","0","0","5","0","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004486","F","31","8/20/2021","51.7","Premium","185.75","Débito Automático","9","69","0","0","1","0","0","3","1","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004487","M","28","6/4/2025","6.2","Básico","83.66","Cartão de Crédito","12","76","1","0","1","0","0","2","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004488","M","16","9/8/2023","27.1","Básico","90.46","Cartão de Crédito","10","127","0","0","0","1","0","8","0","1","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004489","F","25","1/21/2023","34.7","Básico","80.78","Cartão de Crédito","17","77","1","0","1","0","0","8","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004490","F","30","9/28/2021","50.4","Premium","186.25","Cartão de Crédito","10","47","0","0","0","0","1","8","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004491","M","46","5/21/2024","18.7","VIP","336.24","Cartão de Crédito","9","30","0","0","1","0","1","8","3","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004492","F","58","1/19/2022","46.7","Básico","96.82","PIX","13","51","1","0","1","1","0","9","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004493","F","48","1/10/2021","59","Básico","86.86","Cartão de Crédito","13","53","1","0","1","0","0","6","2","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004494","F","22","11/17/2023","24.8","Básico","86.86","PIX","12","85","0","0","0","0","0","7","4","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004495","F","23","5/25/2023","30.6","Básico","98.63","Débito Automático","15","49","1","1","1","1","0","5","0","0","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004496","F","30","3/18/2023","32.8","Intermediário","120.93","Cartão de Crédito","12","40","0","0","0","1","1","10","0","0","0","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004497","F","53","2/10/2024","22","VIP","307.93","Cartão de Crédito","5","78","0","1","1","0","0","10","0","1","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004498","M","30","9/7/2022","39.1","Básico","91.85","PIX","10","49","0","1","1","0","0","5","1","0","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004499","M","16","12/6/2025","0.2","Premium","219.29","Cartão de Crédito","11","79","0","1","0","1","0","5","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004500","M","25","1/27/2021","58.4","Intermediário","157.97","Débito Automático","5","43","0","0","0","4","1","8","0","0","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004501","F","41","8/9/2021","52.1","Premium","197.69","Débito Automático","13","53","0","1","1","0","0","4","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004502","F","40","3/13/2021","57","Intermediário","137.41","Débito Automático","11","50","1","0","0","1","1","5","2","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004503","M","29","11/2/2021","49.3","Básico","93.33","Débito Automático","11","75","1","0","1","0","0","9","3","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004504","M","40","6/4/2025","6.2","VIP","346.63","Cartão de Crédito","7","61","0","0","0","0","0","7","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004505","F","16","11/6/2021","49.1","Básico","97.72","Boleto","14","34","0","0","0","0","0","5","0","0","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004506","M","33","5/18/2023","30.8","Intermediário","146.58","Débito Automático","6","32","0","1","1","4","0","6","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004507","F","42","5/21/2022","42.7","Premium","222.74","Débito Automático","4","57","1","1","0","0","0","4","0","0","1","16","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004508","M","22","3/22/2022","44.7","Básico","81.6","Boleto","6","29","0","0","0","0","1","7","0","0","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004509","F","21","1/13/2022","46.9","Intermediário","134.99","Débito Automático","8","54","0","0","0","0","0","4","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004510","F","16","12/9/2023","24.1","Premium","180.55","PIX","5","71","0","0","0","0","1","6","0","0","0","24","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004511","M","51","3/6/2021","57.2","VIP","267.65","Débito Automático","12","35","0","1","0","0","0","10","0","1","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004512","M","23","8/4/2025","4.2","Premium","211.42","Débito Automático","10","86","0","0","1","0","0","7","0","0","1","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004513","M","34","6/26/2021","53.5","Básico","97.61","Débito Automático","11","99","1","0","1","2","0","6","2","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004514","F","39","12/13/2022","35.9","Premium","211.54","PIX","11","92","0","0","0","0","1","10","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004515","F","50","9/19/2023","26.7","Premium","213.11","Boleto","9","81","0","0","0","0","0","6","0","1","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004516","M","30","9/21/2024","14.7","Premium","185.09","Boleto","12","75","1","0","1","0","1","8","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004517","F","25","7/16/2023","28.9","Premium","213.14","Débito Automático","10","70","0","1","0","0","0","6","1","0","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004518","F","34","4/27/2021","55.5","Básico","88.99","PIX","10","74","0","0","0","6","0","6","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004519","M","47","10/4/2024","14.2","Básico","92.93","PIX","14","49","0","0","0","2","0","7","2","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004520","M","29","3/4/2023","33.3","Intermediário","132.95","Débito Automático","10","64","0","0","1","0","1","7","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004521","F","20","6/10/2024","18","VIP","308.05","Cartão de Crédito","12","68","0","1","0","2","1","6","0","0","1","2","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004522","F","16","2/19/2024","21.7","Intermediário","136.86","PIX","7","81","0","1","0","0","1","9","0","1","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004523","F","17","4/20/2021","55.7","VIP","305.76","Débito Automático","14","25","0","0","1","1","0","8","0","1","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004524","F","42","5/10/2024","19.1","VIP","264.61","Débito Automático","6","70","0","1","1","0","0","10","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004525","F","28","1/20/2024","22.7","VIP","289.48","Boleto","9","91","1","0","0","1","0","6","0","0","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004526","M","24","11/17/2022","36.8","VIP","287.33","Cartão de Crédito","8","49","0","1","0","0","1","7","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004527","F","23","9/15/2022","38.9","Premium","216.72","PIX","14","62","0","0","1","0","0","9","0","1","0","4","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004528","F","33","3/19/2025","8.8","Premium","215.22","Cartão de Crédito","5","18","0","0","0","0","0","5","0","0","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004529","F","29","10/9/2022","38.1","Premium","225.34","Débito Automático","13","66","0","1","1","0","0","8","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004530","M","28","3/2/2021","57.3","Básico","92.54","Cartão de Crédito","19","27","0","1","1","0","0","7","1","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004531","M","48","3/24/2023","32.6","Básico","86.19","Cartão de Crédito","16","51","1","0","0","1","1","7","1","0","0","5","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004532","M","50","7/11/2021","53","Básico","95.56","Débito Automático","11","63","0","0","0","1","0","5","0","0","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004533","M","16","1/8/2024","23.1","Básico","89.84","Débito Automático","5","49","1","1","1","0","1","5","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004534","M","35","2/13/2022","45.9","Básico","83.77","Débito Automático","12","60","0","0","0","0","0","10","0","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI004535","F","22","9/2/2021","51.3","VIP","324.64","Cartão de Crédito","14","74","1","0","0","0","0","2","2","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
